Number of Vehicles Stopped,Total Waiting Time of All Vehicles,Total CO2 Emissions Released
0,0.0,1898.1371967854302
0,0.0,3618.2238232863347
0,0.0,5110.353681589559
0,0.0,5512.083486479408
0,0.0,7414.042792247579
0,0.0,28105.067663034934
0,0.0,26030.08235339166
0,0.0,33848.41414631867
0,0.0,17421.548352683247
0,0.0,34309.66585857964
0,0.0,1742.9464773510945
0,0.0,5877.22814072568
1,1.0,2611.223925008017
1,2.0,8047.05882133874
1,3.0,2624.6715455333306
1,4.0,2624.696420013967
1,5.0,2624.722222222222
1,6.0,2624.722222222222
1,7.0,2624.722222222222
1,8.0,2624.722222222222
1,9.0,2624.722222222222
1,10.0,2624.722222222222
1,11.0,2624.722222222222
1,12.0,2624.722222222222
1,13.0,2624.722222222222
0,0.0,0.0
0,0.0,0.0
0,0.0,23491.61197403534
0,0.0,8115.310287528298
0,0.0,8907.976835238458
0,0.0,21137.504820486178
0,0.0,16338.775295999067
0,0.0,20489.001669706784
0,0.0,7234.258614988969
0,0.0,5052.38005973905
0,0.0,11909.485818314017
0,0.0,1808.0654141807745
0,0.0,4648.674261779652
0,0.0,2342.6008372680294
0,0.0,13270.027734910585
0,0.0,13757.64756590626
0,0.0,15098.229013756962
