Number Of Vehicles Stopped - Horizontal,Total Waiting Time - Horizontal,Carbon Emissions Released - Horizontal,Number of Vehicles Predicted at Traffic Light - Horizontal,Number of Cars - Horizontal,Number of Buses - Horizontal,Number of Trucks - Horizontal,Number of Motorcycles - Horizontal,Number of Bicycles - Horizontal,Number Of Vehicles Stopped - Vertical,Total Waiting Time - Vertical,Carbon Emissions Released - Vertical,Number of Vehicles Predicted at Traffic Light - Vertical,Number of Cars - Vertical,Number of Buses - Vertical,Number of Trucks - Vertical,Number of Motorcycles - Vertical,Number of Bicycles - Vertical,Traffic Phase
0,0.0,19131.737479235333,4,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,19238.6022165307,4,3,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,8358.399644833255,4,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,22498.23180708444,3,2,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,10873.031192490964,3,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,18128.370731024417,4,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,10046.394989808065,3,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,13526.147489951381,2,3,1,3,0,1,0,0.0,0.0,0,0,0,0,0,0,1

1,1.0,16563.849728720877,2,3,1,3,0,1,0,0.0,0.0,0,0,0,0,0,0,1

2,3.0,16734.456630912682,2,3,1,3,0,1,0,0.0,0.0,0,0,0,0,0,0,1

2,5.0,8952.169276042632,1,3,2,3,0,1,0,0.0,0.0,0,0,0,0,0,0,1

2,4.0,11026.33354824362,0,3,2,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

2,3.0,19248.94926909486,0,3,2,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

2,3.0,25847.565007515004,0,3,2,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,31332.748973732938,1,3,2,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,18978.553727928265,0,3,2,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,21938.620212870963,0,3,2,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,20379.863338466144,0,2,2,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,31829.038316019763,0,2,2,3,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,34272.91592324634,0,2,2,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,30710.525547746962,0,2,2,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,32394.190959151885,0,2,2,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,46705.742941217395,1,2,2,2,0,2,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,23217.973437629797,0,2,1,2,0,2,0,0.0,0.0,0,0,0,0,0,1,1

0,0.0,29728.5979000808,2,3,1,2,0,2,0,0.0,0.0,0,0,0,0,0,1,1

0,0.0,27787.97378191472,3,3,1,2,0,2,0,0.0,0.0,0,1,0,0,0,1,1

0,0.0,28128.266855533882,5,3,1,3,0,2,0,0.0,0.0,0,1,0,0,0,1,1

0,0.0,35530.52113356615,5,4,1,3,0,1,0,0.0,13858.993281752686,0,1,0,1,0,1,1

0,0.0,36560.82479866615,5,4,1,3,0,1,0,0.0,14642.348847605848,0,1,0,1,0,1,1

0,0.0,24921.74943000635,5,4,1,3,0,1,0,0.0,13196.779603479117,1,1,0,1,0,1,1

0,0.0,35845.26910717975,7,4,1,4,0,1,0,0.0,2307.8383880025935,1,1,0,1,0,1,1

0,0.0,18964.60710039094,6,5,1,3,0,1,0,0.0,2081.5039947940563,1,1,0,1,0,1,1

0,0.0,36666.647325517275,7,5,1,3,0,1,0,0.0,12949.221711729866,2,1,0,2,0,1,1

0,0.0,42454.85587761965,7,6,2,3,0,1,0,0.0,24145.454345017843,3,1,0,2,0,1,1

0,0.0,19314.319309860235,7,6,1,3,0,1,0,0.0,7139.547680437575,2,1,0,2,0,1,1

0,0.0,18106.732680454505,9,7,1,3,0,1,0,0.0,23433.95260146259,3,1,0,2,1,1,1

0,0.0,36834.399779038155,11,7,1,3,0,1,0,0.0,21820.8450796132,3,1,0,2,1,1,1

0,0.0,29091.889693143545,9,7,1,3,1,0,0,0.0,13355.581882141849,4,2,0,2,1,1,1

0,0.0,39380.531663289934,9,7,1,3,1,0,0,0.0,18978.604781127764,4,2,0,2,1,1,1

0,0.0,31931.383227242593,8,7,1,3,1,0,0,0.0,26251.788471238782,4,2,0,2,1,1,1

0,0.0,18696.595067689206,6,7,1,3,1,0,0,0.0,4292.20083637124,4,2,0,3,1,1,1

0,0.0,16047.592136174566,7,7,1,2,1,0,1,1.0,17141.583189902278,3,2,0,3,1,1,1

0,0.0,31232.270112418904,8,8,2,2,1,0,1,2.0,10807.937114669927,2,2,0,3,1,1,1

0,0.0,35563.35576301348,6,7,2,2,1,0,2,4.0,32584.02116176414,1,2,0,4,1,1,1

0,0.0,40228.00284947215,7,7,2,2,1,0,2,6.0,13678.301678005071,1,2,0,4,1,1,1

0,0.0,40898.51889429729,9,7,2,2,1,0,3,9.0,33315.47225684619,0,2,0,4,1,1,1

0,0.0,50647.978808422304,6,6,2,1,2,0,4,13.0,11996.563724622727,0,2,0,4,1,1,1

0,0.0,34656.06394867369,8,7,2,1,2,0,5,18.0,13227.93572366672,0,2,0,4,2,1,1

0,0.0,36548.02670579954,7,7,2,1,2,0,5,23.0,15834.396038417053,0,2,0,4,2,1,1

0,0.0,41285.69798589551,9,7,2,1,2,0,6,29.0,19529.865179638047,0,2,0,4,2,1,1

0,0.0,31515.257553743046,7,7,2,1,2,0,6,35.0,26951.174756867636,0,3,0,4,2,1,1

0,0.0,52667.99647273231,7,7,2,2,2,0,7,42.0,25454.923615899163,0,3,0,4,2,1,1

1,1.0,34181.79795388929,7,7,2,2,2,0,7,49.0,26450.843706194803,0,3,0,4,2,1,1

1,2.0,41891.76121548166,6,8,2,2,2,0,9,58.0,28950.949299137526,0,3,0,4,2,1,1

3,5.0,52947.181422833244,6,8,3,2,2,0,8,65.0,29066.98794220348,0,3,0,4,2,1,1

3,8.0,56584.885036807624,4,8,3,2,2,0,9,74.0,29067.29085138566,0,3,0,4,2,1,1

3,11.0,31745.881602070025,4,9,3,2,2,0,10,84.0,29084.27260508082,0,3,0,4,2,1,1

2,5.0,45526.61177252043,3,8,3,2,1,0,10,94.0,29086.846948432594,0,3,0,4,2,1,1

1,2.0,29492.80089009013,1,10,3,2,1,0,10,104.0,29086.06648233694,0,3,0,4,2,1,1

1,1.0,18530.37486566379,0,9,3,2,1,0,10,114.0,29087.794318331154,0,3,0,4,2,1,1

0,0.0,25768.735375119537,0,9,3,3,1,0,10,124.0,29087.832806452003,0,3,0,4,2,1,1

0,0.0,36292.028411990184,1,9,3,3,1,0,10,134.0,29087.813944982547,0,3,0,4,2,1,1

0,0.0,33029.97676405593,0,8,3,3,1,0,10,144.0,29088.02799209643,0,3,0,4,2,1,1

0,0.0,56474.78809770767,1,8,4,2,1,0,10,154.0,29088.055555555555,0,3,0,4,2,1,1

0,0.0,46927.1390050579,0,7,5,2,1,0,10,164.0,29088.055555555555,0,3,0,4,2,1,1

0,0.0,62863.491691934454,0,7,5,2,1,0,10,174.0,29088.055555555555,0,3,0,4,2,1,0

0,0.0,46510.8697669938,0,6,5,2,1,0,10,184.0,29088.055555555555,0,3,0,4,2,1,0

0,0.0,51656.482559886834,0,6,5,2,1,0,10,194.0,29088.055555555555,0,3,0,4,2,1,0

1,1.0,55923.95309644688,0,6,5,2,1,0,10,204.0,29088.04090550894,0,3,0,4,2,1,0

1,2.0,76280.16688246076,2,6,5,2,1,0,10,214.0,29088.055555555555,0,3,0,4,2,1,0

1,3.0,46551.50174376124,3,6,5,2,1,0,10,224.0,29088.055555555555,0,3,0,4,2,1,0

1,4.0,59442.244479249304,2,6,5,2,1,0,9,203.0,29088.055555555555,0,3,0,4,2,0,0

2,6.0,56359.49620938393,1,7,5,2,1,0,8,182.0,29190.050344284075,0,3,0,4,2,0,0

4,10.0,59508.29216026935,3,7,5,2,1,0,7,161.0,30506.145461743305,0,3,0,4,2,0,0

4,14.0,62809.250054218515,2,7,5,2,1,0,6,139.0,28465.666663512635,0,2,0,4,2,0,0

6,20.0,55586.040742172074,1,7,5,3,1,0,5,116.0,29308.74283737164,0,2,0,4,2,0,0

7,27.0,55160.33380550418,1,7,5,4,1,0,4,93.0,33758.927917477275,0,2,0,4,2,0,0

9,36.0,51946.451148891574,1,7,5,4,1,0,4,97.0,33644.34774560669,0,2,0,4,2,0,0

11,47.0,48927.6399620078,0,7,5,4,1,0,3,73.0,22467.594609603773,0,2,0,3,2,0,0

11,58.0,54532.51844764281,0,7,7,4,1,0,2,49.0,18672.18158146765,0,2,0,3,2,0,0

13,71.0,66544.63852615679,0,7,7,4,1,0,1,25.0,24532.63607233768,0,2,0,3,2,0,0

15,86.0,54829.283916062996,0,7,7,4,1,0,0,0.0,25822.74501873525,1,2,0,3,2,0,0

15,101.0,57288.361325296675,0,7,7,4,1,0,0,0.0,30391.51344499598,2,2,0,3,2,0,0

16,117.0,57391.61604775967,0,7,7,4,1,0,0,0.0,29223.39257301911,2,2,0,3,2,0,0

18,135.0,59308.643857915304,0,7,7,4,1,0,0,0.0,35271.694880082156,2,2,0,3,2,0,0

18,153.0,64514.92761245063,0,7,7,4,1,0,0,0.0,16497.34016615397,2,2,0,3,1,0,1

19,172.0,67063.23861971562,0,8,7,4,1,0,0,0.0,24461.321235821582,2,2,0,3,1,0,1

19,191.0,67204.08337980538,0,8,7,4,1,0,0,0.0,31077.583408138977,3,2,0,3,1,0,1

20,211.0,67212.0123195124,0,8,7,4,1,0,0,0.0,32475.51133588838,3,2,0,3,1,0,1

20,231.0,67219.52588204684,0,8,7,4,1,0,1,1.0,23834.124015335023,3,2,0,4,1,0,1

20,251.0,67219.27419687157,0,8,7,4,1,0,1,2.0,28853.205689342496,2,2,0,4,1,0,1

18,228.0,64212.78512023711,0,8,6,4,1,0,2,4.0,27320.836077695865,1,2,0,4,1,0,1

16,207.0,57203.12932623328,0,8,5,4,1,0,3,7.0,27158.916028215022,2,2,0,4,1,0,1

14,185.0,56856.40871431645,0,8,5,4,1,0,3,10.0,29163.814317225053,0,2,0,4,1,0,1

12,162.0,56360.25683104548,0,8,5,4,1,0,3,13.0,16856.651895861356,0,3,0,4,1,0,1

10,138.0,61937.20165132804,0,8,5,4,1,0,4,17.0,15796.389108557813,0,3,0,4,1,0,1

8,112.0,62070.75497429163,0,8,5,4,1,0,4,21.0,20817.94279067468,0,3,0,5,1,0,1

6,85.0,55814.65941888747,0,7,5,4,0,0,6,27.0,24805.664781754444,0,3,0,5,1,0,1

4,57.0,58097.49348076519,0,7,5,4,0,0,6,33.0,25277.501254521412,0,3,0,5,1,0,1

2,28.0,67178.11410477446,0,5,5,4,0,0,6,39.0,25279.86465905925,0,3,0,5,1,0,1

0,0.0,70484.30869037611,0,5,5,4,0,0,7,46.0,27859.913689364068,0,3,0,5,1,0,1

0,0.0,74223.26999679858,2,5,5,3,0,0,8,54.0,29845.838187274087,0,3,0,5,1,0,1

0,0.0,74393.47758030852,1,4,5,3,0,0,9,63.0,29851.983392413815,0,3,0,5,1,0,1

0,0.0,82254.02175091341,4,4,5,3,0,0,9,72.0,29850.647202498432,0,3,0,5,1,0,1

0,0.0,68292.71692438301,3,4,4,2,0,0,9,81.0,29855.302167717688,0,3,0,5,1,0,1

0,0.0,80418.36050950507,5,4,4,2,0,0,9,90.0,29855.44737554168,0,3,0,5,1,0,1

0,0.0,86347.0159807379,6,4,4,2,0,0,9,99.0,29857.138836706923,0,3,0,5,1,0,1

0,0.0,77536.0884309904,5,4,3,2,0,0,9,108.0,29857.202878853674,0,3,0,5,1,0,1

0,0.0,77261.74300791619,6,5,3,2,0,0,9,117.0,29857.21753412072,0,3,0,5,1,0,1

0,0.0,80210.70001358567,4,3,3,2,0,0,9,126.0,29857.22222222222,0,3,0,5,1,0,1

0,0.0,89052.99116175258,5,3,3,2,0,0,9,135.0,29857.22222222222,0,3,0,5,1,0,1

0,0.0,105980.05533649205,6,3,4,1,0,0,9,144.0,29857.22222222222,0,3,0,5,1,0,1

0,0.0,77607.00869194794,6,3,3,1,0,0,9,153.0,29857.22222222222,0,3,0,5,1,0,1

0,0.0,96215.57693498633,6,3,3,1,0,0,9,162.0,29857.22222222222,0,3,0,5,1,0,1

0,0.0,51858.1261511128,6,4,2,0,0,0,9,171.0,29857.22222222222,0,3,0,5,1,0,1

0,0.0,75240.77599701901,6,4,2,0,0,0,9,180.0,29857.22222222222,0,3,0,5,1,0,1

0,0.0,70930.30315400255,5,3,2,0,0,0,9,189.0,29857.22222222222,0,3,0,5,1,0,1

0,0.0,32379.232023319153,4,3,1,0,0,0,9,198.0,29857.22222222222,0,3,0,5,1,0,0

0,0.0,38175.6065462088,3,2,1,0,0,0,9,207.0,29857.22222222222,0,3,0,5,1,0,0

0,0.0,19313.382264960488,3,2,1,0,0,0,9,216.0,29857.22222222222,0,3,0,5,1,0,0

0,0.0,0.0,2,2,1,0,0,0,9,225.0,29857.22222222222,0,3,0,5,1,0,0

0,0.0,2522.2896884506363,2,2,1,0,0,0,9,234.0,29857.22222222222,0,3,0,5,1,0,0

1,1.0,2614.935761561842,0,2,1,0,0,0,9,243.0,29857.22222222222,0,3,0,5,1,0,0

2,3.0,10438.161981572077,0,2,1,0,0,0,8,217.0,27232.499999999996,0,2,0,5,1,0,0

3,6.0,10529.344933588603,0,2,1,0,0,0,7,191.0,27617.475932115776,0,2,0,5,1,0,0

3,9.0,10534.590281699355,0,2,1,0,0,0,6,164.0,31746.650707851608,0,2,0,5,1,0,0

3,12.0,10534.986802828564,0,2,1,0,0,0,5,138.0,29339.03480679044,0,2,0,4,1,0,0

3,15.0,10535.403390516294,0,2,1,0,0,0,4,112.0,31455.826182391895,0,2,0,4,1,0,0

3,18.0,10535.47595296298,0,2,1,0,0,0,3,84.0,34393.363922220444,0,2,0,4,1,0,0

3,21.0,10535.484942653566,0,2,1,0,0,0,2,57.0,36466.59827810237,0,2,0,4,1,0,0

3,24.0,10535.555555555555,0,2,1,0,0,0,1,29.0,21356.78570074525,0,2,0,3,1,0,0

3,27.0,10535.555555555555,0,2,1,0,0,0,0,0.0,26984.85666592463,1,2,0,3,1,0,0

3,30.0,10535.555555555555,0,2,1,0,0,0,0,0.0,25715.118661423872,1,2,0,3,1,0,0

3,33.0,10535.555555555555,0,2,1,0,0,0,0,0.0,36749.12437644426,1,2,0,4,1,0,0

3,36.0,10535.555555555555,0,2,1,0,0,0,0,0.0,30962.759166252967,0,2,0,4,0,0,0

3,39.0,10535.555555555555,0,2,1,0,0,0,0,0.0,41953.713816669464,2,2,0,4,0,0,0

3,42.0,10535.555555555555,0,2,1,0,0,0,0,0.0,43174.631798378075,1,1,0,4,0,0,0

3,45.0,10535.555555555555,0,2,1,0,0,0,0,0.0,46782.02841868165,2,1,0,4,0,0,0

3,48.0,10535.555555555555,0,2,1,0,0,0,0,0.0,37227.84754819369,2,1,0,3,0,0,0

3,51.0,10535.555555555555,0,2,1,0,0,0,0,0.0,51770.41124927859,3,1,0,3,0,0,0

3,54.0,10535.555555555555,0,2,1,0,0,0,0,0.0,52376.1729416831,3,1,0,3,0,0,0

3,57.0,10535.555555555555,0,2,1,0,0,0,0,0.0,28585.709754048665,2,1,0,2,0,0,0

3,60.0,10535.555555555555,0,2,1,0,0,0,0,0.0,32217.045762797738,3,1,0,2,0,0,0

3,63.0,10535.555555555555,0,2,1,0,0,0,0,0.0,33977.12127753524,3,1,0,2,0,0,0

3,66.0,10535.555555555555,0,2,1,0,0,0,0,0.0,29091.090495624994,2,0,0,2,0,0,0

3,69.0,10535.555555555555,0,2,1,0,0,0,0,0.0,34398.45311475003,2,0,0,2,0,0,0

3,72.0,10535.555555555555,0,2,1,0,0,0,0,0.0,24336.637279099323,1,0,0,1,0,0,0

3,75.0,10535.555555555555,0,2,1,0,0,0,0,0.0,35779.3601995708,1,0,0,1,0,0,0

3,78.0,10535.555555555555,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

3,81.0,10535.555555555555,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

3,84.0,10535.555555555555,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

3,87.0,10535.555555555555,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

3,90.0,10535.555555555555,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

3,93.0,10535.555555555555,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

1,31.0,8931.105954308272,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,3361.685371367435,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,3474.566428508124,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,2145.7351152348915,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,3864.3775550991363,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,5117.066587485856,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1

0,0.0,5599.4850826056245,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1

0,0.0,8114.385445146389,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1

0,0.0,21291.9496172671,3,2,1,0,0,0,0,0.0,3840.6397561318813,0,1,0,0,0,1,1

0,0.0,26037.15199947292,3,2,1,0,0,0,0,0.0,0.0,0,1,0,0,0,1,1

0,0.0,3289.444586254896,2,1,1,0,0,0,0,0.0,3084.841044584228,0,1,0,0,0,1,1

0,0.0,22032.942996105587,3,2,1,0,0,0,0,0.0,3187.603893143726,0,2,0,0,0,1,1

0,0.0,5301.011312907098,2,1,1,0,0,0,0,0.0,2407.1989112000438,0,2,0,0,0,1,1

0,0.0,14019.289569273464,2,1,1,0,0,0,0,0.0,2329.983548789504,0,3,0,0,0,1,1

0,0.0,13123.455633453437,2,1,1,0,0,0,0,0.0,8799.176976672126,1,3,0,0,0,1,1

0,0.0,2294.031851079288,1,1,0,0,0,0,0,0.0,5877.905739659851,2,3,0,0,0,1,1

0,0.0,0.0,1,1,0,0,0,0,0,0.0,3600.787306878933,1,4,0,0,0,1,1

0,0.0,0.0,0,0,0,0,0,0,0,0.0,9056.206865717819,2,4,0,0,0,1,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,7151.023445054843,3,4,0,0,0,1,0

0,0.0,2632.202278092346,1,0,0,1,0,0,0,0.0,11304.224667853794,3,5,0,0,0,1,0

0,0.0,2668.829770698002,1,0,0,1,0,0,0,0.0,5027.073746825374,3,5,0,0,0,1,0

0,0.0,4353.503864209555,1,0,0,1,0,0,0,0.0,13714.926518237215,4,5,0,0,0,1,0

0,0.0,3323.699511654197,1,0,0,1,0,0,0,0.0,8841.440934172906,4,6,0,0,0,1,0

0,0.0,4751.90250758355,2,1,0,1,0,0,0,0.0,11857.659511048498,5,6,0,0,0,1,0

0,0.0,3495.724245022064,2,1,0,1,0,0,0,0.0,17590.051107993942,4,6,1,0,0,0,0

0,0.0,2029.5389779212114,2,1,0,1,0,0,0,0.0,11513.492977878801,4,6,1,0,0,0,0

0,0.0,2971.561972826521,2,1,0,1,0,0,0,0.0,26845.223226982183,4,5,1,0,0,0,0

0,0.0,0.0,1,1,0,1,0,0,0,0.0,12653.485603813595,5,5,1,0,0,0,0

1,1.0,1948.5793243351995,1,1,0,1,0,0,0,0.0,26180.794881093952,3,5,1,0,0,0,0

1,2.0,1997.5421116775876,1,1,0,1,0,0,0,0.0,22526.618875525677,4,5,1,0,0,0,0

1,3.0,1997.7572619560058,0,1,0,1,0,0,0,0.0,12704.916966814913,4,5,1,0,0,0,0

1,4.0,1997.7712479728234,0,1,0,1,0,0,0,0.0,20894.571562899284,4,4,1,1,0,0,0

2,6.0,4608.666819058034,0,1,0,1,0,0,0,0.0,5127.3724662900495,4,4,1,1,0,0,0

2,8.0,4616.749649975964,0,1,0,1,0,0,0,0.0,9841.343824566324,4,4,1,1,0,0,0

2,10.0,4622.065491124902,0,1,0,1,0,0,0,0.0,37598.46748393187,3,3,2,1,0,0,0

2,12.0,4622.48309691629,0,1,0,1,0,0,0,0.0,5382.199641196699,3,3,2,1,0,0,0

2,14.0,4622.5,0,1,0,1,0,0,0,0.0,21452.789371312756,4,3,2,1,0,0,0

2,16.0,4622.5,0,1,0,1,0,0,0,0.0,20285.241541471074,3,2,2,1,0,0,0

2,18.0,4622.5,0,1,0,1,0,0,0,0.0,28651.963530196,4,3,2,1,0,0,0

2,20.0,4622.5,0,1,0,1,0,0,0,0.0,18778.147512401763,4,3,2,1,0,0,0

2,22.0,4622.5,0,1,0,1,0,0,0,0.0,13476.818728738586,3,2,2,1,0,0,0

2,24.0,4622.5,0,1,0,1,0,0,0,0.0,37434.660678489134,4,2,2,2,0,0,0

2,26.0,4622.5,0,1,0,1,0,0,0,0.0,7143.590129251481,3,2,1,2,0,0,0

2,28.0,4622.5,0,1,0,1,0,0,0,0.0,9952.17924126247,3,2,1,2,0,0,0

2,30.0,6620.225857426858,1,2,0,1,0,0,0,0.0,31664.745449508915,3,2,2,2,0,0,0

2,32.0,9928.467779174141,1,2,0,1,0,0,0,0.0,10359.789026462799,4,2,2,2,0,0,0

2,34.0,4622.5,1,2,0,1,0,0,0,0.0,30290.03725128778,3,1,2,2,0,0,0

2,36.0,4622.5,1,2,0,1,0,0,0,0.0,30031.134954867503,3,1,2,2,0,0,0

2,38.0,19473.8925970847,2,2,1,1,0,0,0,0.0,25360.333160953374,4,1,2,2,1,0,0

2,40.0,22269.0668392968,2,2,1,1,0,0,0,0.0,26803.438415419994,2,1,2,1,1,0,0

2,42.0,4622.5,2,2,1,1,0,0,0,0.0,25172.490905620238,2,2,2,1,1,0,0

2,44.0,22890.477339681867,1,2,1,1,0,0,0,0.0,23880.8869024897,3,2,2,1,1,0,0

3,47.0,7240.928929717555,1,2,1,1,0,0,0,0.0,9101.25344211841,3,2,1,1,1,0,0

3,50.0,7245.445482896688,1,2,1,1,0,0,0,0.0,23762.499661260154,4,2,1,1,1,0,0

3,53.0,7246.663739917874,0,2,1,1,0,0,0,0.0,9793.22088856257,3,2,1,1,1,0,0

3,56.0,12137.664458039962,0,2,1,1,0,0,0,0.0,26242.13179684724,4,2,1,1,1,0,0

4,60.0,12567.936222812672,0,2,1,1,0,0,0,0.0,22402.014708589806,2,1,1,1,1,0,0

4,64.0,12549.182590378148,0,2,1,1,0,0,0,0.0,19955.420165511205,3,1,1,1,1,0,0

4,68.0,12533.61777483436,0,2,1,1,0,0,0,0.0,7815.395202908979,3,1,1,0,1,0,0

4,72.0,12533.562896784226,0,2,1,1,0,0,0,0.0,23115.09630104483,3,1,1,0,1,0,0

4,76.0,12533.333333333334,0,2,1,1,0,0,0,0.0,3093.3517875457164,3,1,1,0,1,0,0

4,80.0,12533.333333333334,0,2,1,1,0,0,0,0.0,1928.6804441320837,3,1,1,0,1,0,0

4,84.0,12533.333333333334,0,2,1,1,0,0,0,0.0,0.0,2,1,0,0,1,0,0

4,88.0,12533.333333333334,0,2,1,1,0,0,0,0.0,3124.8777497556644,2,1,0,0,1,0,1

4,92.0,12533.333333333334,0,2,1,1,0,0,0,0.0,4040.7498948707284,2,1,0,0,1,0,1

4,96.0,12533.333333333334,0,2,1,1,0,0,0,0.0,6679.085336761076,2,1,0,0,1,0,1

4,100.0,12533.333333333334,0,2,1,1,0,0,0,0.0,2822.1219528878482,1,1,0,0,1,0,1

4,104.0,12533.333333333334,0,2,1,1,0,0,0,0.0,1228.72176498531,0,1,0,0,1,0,1

3,67.0,10535.555555555557,0,2,1,0,0,0,1,1.0,3611.9781025364828,0,1,0,0,1,0,1

2,32.0,11045.778152120753,0,2,1,0,0,0,2,3.0,3838.8333547935135,0,1,0,0,1,0,1

1,15.0,12325.579102836546,1,2,1,0,0,0,2,5.0,3849.9916947744778,0,1,0,0,1,0,1

0,0.0,11544.537156728871,1,1,1,0,0,0,2,7.0,3851.819541655853,0,1,0,0,1,0,1

0,0.0,11413.49254703433,1,1,1,0,0,0,2,9.0,3852.921912959272,0,1,0,0,1,0,1

0,0.0,20462.90822785731,2,2,1,0,0,0,2,11.0,3853.333333333333,0,1,0,0,1,0,1

0,0.0,13506.127498702406,2,1,1,0,0,0,2,13.0,3853.333333333333,0,1,0,0,1,0,1

0,0.0,24811.712846360293,3,1,1,1,0,0,2,15.0,3853.333333333333,0,1,0,0,1,0,1

0,0.0,26298.5793236258,3,1,1,1,0,0,2,17.0,3853.319352621742,0,1,0,0,1,0,1

0,0.0,24911.02845811455,4,2,1,1,0,0,2,19.0,3853.341654269165,0,1,0,0,1,0,1

0,0.0,2306.109798906005,3,2,0,1,0,0,2,21.0,3853.333333333333,0,1,0,0,1,0,1

0,0.0,6330.524292205958,3,2,0,1,0,0,2,23.0,3853.333333333333,0,1,0,0,1,0,1

0,0.0,9784.492024655025,3,2,0,1,0,0,2,25.0,3853.333333333333,0,1,0,0,1,0,1

0,0.0,0.0,2,1,0,1,0,0,2,27.0,3853.333333333333,0,1,0,0,1,0,1

0,0.0,4524.355319277203,2,1,0,1,0,0,2,29.0,3853.333333333333,0,1,0,0,1,0,1

0,0.0,4780.805750074452,1,1,0,0,0,0,2,31.0,3853.3194866535523,0,1,0,0,1,0,1

0,0.0,0.0,1,1,0,0,0,0,2,33.0,3853.333333333333,0,1,0,0,1,0,1

0,0.0,0.0,0,0,0,0,0,0,2,35.0,3853.333333333333,0,1,0,0,1,0,0

0,0.0,0.0,0,0,0,0,0,0,2,37.0,3853.333333333333,0,1,0,0,1,0,0

0,0.0,0.0,0,0,0,0,0,0,2,39.0,3853.333333333333,0,1,0,0,1,0,0

0,0.0,0.0,0,0,0,0,0,0,2,41.0,3853.333333333333,0,1,0,0,1,0,0

0,0.0,0.0,0,0,0,0,0,0,2,43.0,3853.333333333333,0,1,0,0,1,0,0

0,0.0,0.0,0,0,0,0,0,0,2,45.0,3853.333333333333,0,1,0,0,1,0,0

0,0.0,0.0,0,0,0,0,0,0,1,23.0,2624.722222222222,0,1,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,3252.838094926166,0,1,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,3536.7550052124375,1,1,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0

